date,adjclose
2007-01-03,21.8813419342041
2007-01-04,21.851938247680664
2007-01-05,21.484390258789062
2007-01-08,21.454986572265625
2007-01-09,21.538299560546875
2007-01-10,21.146244049072266
2007-01-11,21.254053115844727
2007-01-12,21.420677185058594
2007-01-16,21.518695831298828
2007-01-17,21.425582885742188
2007-01-18,21.39127540588379
2007-01-19,21.655908584594727
2007-01-22,21.410879135131836
2007-01-23,21.69021224975586
2007-01-24,21.86663818359375
2007-01-25,21.249160766601562
2007-01-26,21.29816436767578
2007-01-29,21.239360809326172
2007-01-30,21.46968650817871
2007-01-31,21.592201232910156
2007-02-01,21.76372718811035
2007-02-02,21.949951171875
2007-02-05,21.695114135742188
2007-02-06,22.008756637573242
2007-02-07,22.092065811157227
2007-02-08,22.136173248291016
2007-02-09,21.979351043701172
2007-02-12,21.76372718811035
2007-02-13,22.16558074951172
2007-02-14,22.435110092163086
2007-02-15,22.18027687072754
2007-02-16,21.93524742126465
2007-02-20,22.047964096069336
2007-02-21,21.695114135742188
2007-02-22,21.75391960144043
2007-02-23,21.606901168823242
2007-02-26,21.660816192626953
2007-02-27,20.90121841430664
2007-02-28,20.940418243408203
2007-03-01,20.641477584838867
2007-03-02,20.087703704833984
2007-03-05,19.857379913330078
2007-03-06,20.39154624938965
2007-03-07,20.327836990356445
2007-03-08,20.435651779174805
2007-03-09,20.55326271057129
2007-03-12,20.38664436340332
2007-03-13,19.759363174438477
2007-03-14,19.7005615234375
2007-03-15,19.622146606445312
2007-03-16,19.622146606445312
2007-03-19,20.0386962890625
2007-03-20,20.406246185302734
2007-03-21,20.92572021484375
2007-03-22,21.00412940979004
2007-03-23,21.12664031982422
2007-03-26,20.768892288208008
2007-03-27,20.55326271057129
2007-03-28,20.36704444885254
2007-03-29,20.558164596557617
2007-03-30,20.744394302368164
2007-04-02,20.793399810791016
2007-04-03,21.013931274414062
2007-04-04,21.121740341186523
2007-04-05,21.229555130004883
2007-04-09,21.17564582824707
2007-04-10,21.430479049682617
2007-04-11,21.21485137939453
2007-04-12,21.337371826171875
2007-04-13,21.842134475708008
2007-04-16,22.356700897216797
2007-04-17,22.3518009185791
2007-04-18,22.611536026000977
2007-04-19,22.356700897216797
2007-04-20,22.763452529907227
2007-04-23,22.832063674926758
2007-04-24,23.04279136657715
2007-04-25,23.12120246887207
2007-04-26,23.025650024414062
2007-04-27,22.850584030151367
2007-04-30,22.81555938720703
2007-05-01,22.8205623626709
2007-05-02,22.98063850402832
2007-05-03,22.94562339782715
2007-05-04,23.040664672851562
2007-05-07,23.140708923339844
2007-05-08,22.8205623626709
2007-05-09,22.750526428222656
2007-05-10,22.24529266357422
2007-05-11,22.595458984375
2007-05-14,22.330339431762695
2007-05-15,22.560443878173828
2007-05-16,22.31532859802246
2007-05-17,22.475406646728516
2007-05-18,22.510421752929688
2007-05-21,22.48540687561035
2007-05-22,22.585451126098633
2007-05-23,22.31032371520996
2007-05-24,21.905141830444336
