date,adjclose
2007-01-03,71.502197265625
2007-01-04,71.53389739990234
2007-01-05,70.28177642822266
2007-01-08,70.10742950439453
2007-01-09,70.09158325195312
2007-01-10,69.51042938232422
2007-01-11,69.87496948242188
2007-01-12,71.21160125732422
2007-01-16,71.03727722167969
2007-01-17,70.78895568847656
2007-01-18,70.73612213134766
2007-01-19,72.06748962402344
2007-01-22,71.48106384277344
2007-01-23,72.34220886230469
2007-01-24,73.17694854736328
2007-01-25,72.37919616699219
2007-01-26,72.9603500366211
2007-01-29,73.11884307861328
2007-01-30,73.6259994506836
2007-01-31,75.02604675292969
2007-02-01,74.70378112792969
2007-02-02,73.89546203613281
2007-02-05,73.31958770751953
2007-02-06,73.62073516845703
2007-02-07,73.56790161132812
2007-02-08,73.71054077148438
2007-02-09,73.12939453125
2007-02-12,72.41089630126953
2007-02-13,73.59431457519531
2007-02-14,74.20714569091797
2007-02-15,74.34451293945312
2007-02-16,74.59811401367188
2007-02-20,74.37621307373047
2007-02-21,74.02752685546875
2007-02-22,73.59431457519531
2007-02-23,73.91129302978516
2007-02-26,73.40412902832031
2007-02-27,69.32025909423828
2007-02-28,69.3730697631836
2007-03-01,68.95570373535156
2007-03-02,67.50811767578125
2007-03-05,66.7367935180664
2007-03-06,68.07341003417969
2007-03-07,67.37075805664062
2007-03-08,68.480224609375
2007-03-09,68.67570495605469
2007-03-12,68.82361602783203
2007-03-13,66.15563201904297
2007-03-14,65.15184020996094
2007-03-15,65.25749969482422
2007-03-16,66.07110595703125
2007-03-19,67.16472625732422
2007-03-20,67.80398559570312
2007-03-21,70.33460998535156
2007-03-22,70.39273071289062
2007-03-23,70.59349822998047
2007-03-26,70.20780944824219
2007-03-27,70.13912963867188
2007-03-28,69.2357177734375
2007-03-29,70.49311065673828
2007-03-30,71.07952117919922
2007-04-02,71.08480072021484
2007-04-03,72.06748962402344
2007-04-04,72.40559387207031
2007-04-05,72.77542877197266
2007-04-09,72.6380615234375
2007-04-10,73.74751281738281
2007-04-11,73.43053436279297
2007-04-12,74.51886749267578
2007-04-13,75.23211669921875
2007-04-16,77.57251739501953
2007-04-17,77.90008544921875
2007-04-18,78.41255187988281
2007-04-19,77.65705871582031
2007-04-20,80.40957641601562
2007-04-23,80.82695007324219
2007-04-24,80.83223724365234
2007-04-25,82.39604949951172
2007-04-26,81.75679779052734
2007-04-27,81.54016876220703
2007-04-30,81.122802734375
2007-05-01,81.22844696044922
2007-05-02,81.45036315917969
2007-05-03,81.65640258789062
2007-05-04,82.32737731933594
2007-05-07,83.9017333984375
2007-05-08,83.02474212646484
2007-05-09,83.5741958618164
2007-05-10,81.82546997070312
2007-05-11,84.31382751464844
2007-05-14,83.36813354492188
2007-05-15,83.27305603027344
2007-05-16,82.97191619873047
2007-05-17,82.39604949951172
2007-05-18,83.41570281982422
2007-05-21,82.77642822265625
2007-05-22,82.9032211303711
2007-05-23,83.34170532226562
2007-05-24,81.45564270019531
2007-05-25,81.97090148925781
2007-05-29,82.01972961425781
2007-05-30,82.3777084350586
2007-05-31,82.49703979492188
2007-06-01,82.62720489501953
2007-06-04,81.91123962402344
2007-06-05,81.68343353271484
2007-06-06,79.39999389648438
2007-06-07,77.1545181274414
2007-06-08,77.91384887695312
2007-06-11,79.08540344238281
2007-06-12,77.37689208984375
2007-06-13,78.6894760131836
2007-06-14,79.51931762695312
2007-06-15,81.00546264648438
2007-06-18,81.76481628417969
2007-06-19,82.26378631591797
2007-06-20,81.60208129882812
2007-06-21,81.20614624023438
2007-06-22,79.5681381225586
2007-06-25,78.91726684570312
2007-06-26,78.43455505371094
2007-06-27,77.8867416381836
2007-06-28,77.89759063720703
2007-06-29,78.50505828857422
2007-07-02,79.17218780517578
2007-07-03,80.25154113769531
2007-07-05,79.19930267333984
2007-07-06,80.28952026367188
2007-07-09,80.31120300292969
2007-07-10,78.07656860351562
2007-07-11,78.67862701416016
2007-07-12,79.68203735351562
2007-07-13,80.50104522705078
2007-07-16,80.61493682861328
2007-07-17,80.018310546875
2007-07-18,79.48135375976562
2007-07-19,79.54102325439453
2007-07-20,77.58841705322266
2007-07-23,78.21759033203125
2007-07-24,76.28668975830078
2007-07-25,75.85820770263672
2007-07-26,72.28388214111328
2007-07-27,71.94217681884766
2007-07-30,73.092041015625
2007-07-31,73.91645812988281
2007-08-01,74.25274658203125
2007-08-02,74.96326446533203
2007-08-03,72.81542205810547
2007-08-06,74.89276885986328
2007-08-07,76.31381225585938
2007-08-08,76.68806457519531
2007-08-09,72.38153076171875
2007-08-10,71.81200408935547
2007-08-13,71.10691833496094
2007-08-14,68.8288803100586
2007-08-15,66.48033905029297
2007-08-16,68.4275131225586
2007-08-17,69.79975891113281
2007-08-20,68.39497375488281
2007-08-21,67.94478607177734
2007-08-22,68.59565734863281
2007-08-23,67.22341918945312
2007-08-24,68.2864761352539
2007-08-27,67.74409484863281
2007-08-28,65.71015930175781
2007-08-29,67.6844253540039
2007-08-30,65.95423889160156
2007-08-31,67.25595092773438
2007-09-04,69.5882339477539
2007-09-05,68.29734802246094
2007-09-06,68.60649108886719
2007-09-07,67.25053405761719
2007-09-10,66.9847640991211
2007-09-11,68.01529693603516
2007-09-12,67.85257720947266
2007-09-13,68.66616821289062
2007-09-14,67.85257720947266
2007-09-17,66.37186431884766
2007-09-18,69.9787368774414
2007-09-19,70.9550552368164
2007-09-20,70.07636260986328
2007-09-21,70.11975860595703
2007-09-24,68.525146484375
2007-09-25,68.74752044677734
2007-09-26,68.55767059326172
2007-09-27,69.66958618164062
2007-09-28,69.63703155517578
2007-10-01,70.93875885009766
2007-10-02,71.79573059082031
2007-10-03,72.71778106689453
2007-10-04,73.25475311279297
2007-10-05,73.30899047851562
2007-10-08,72.46829986572266
2007-10-09,72.78829956054688
2007-10-10,72.00183868408203
2007-10-11,71.43233489990234
2007-10-12,71.26960754394531
2007-10-15,70.47232055664062
2007-10-16,69.38754272460938
2007-10-17,70.27705383300781
2007-10-18,70.14144897460938
2007-10-19,67.79834747314453
2007-10-22,67.83631134033203
2007-10-23,68.47633361816406
2007-10-24,68.26480102539062
2007-10-25,67.41868591308594
2007-10-26,68.91024017333984
2007-10-29,69.04583740234375
2007-10-30,69.8593978881836
2007-10-31,72.54964447021484
2007-11-01,68.91024017333984
2007-11-02,68.6390380859375
2007-11-05,66.89798736572266
2007-11-06,67.91767120361328
2007-11-07,65.75354766845703
2007-11-08,67.4566421508789
2007-11-09,66.06270599365234
2007-11-12,65.61795043945312
2007-11-13,68.77464294433594
2007-11-14,68.28105926513672
2007-11-15,66.72982025146484
2007-11-16,66.97391510009766
2007-11-19,65.77523803710938
2007-11-20,66.75153350830078
2007-11-21,66.116943359375
2007-11-23,67.44580078125
2007-11-26,66.06270599365234
2007-11-27,68.47633361816406
2007-11-28,71.5625
2007-11-29,70.7814712524414
2007-11-30,71.45945739746094
2007-12-03,71.21539306640625
2007-12-04,70.01670837402344
2007-12-05,70.76519012451172
2007-12-06,71.76860809326172
2007-12-07,71.36181640625
2007-12-10,73.01068115234375
2007-12-11,70.37467956542969
2007-12-12,72.28929901123047
2007-12-13,71.3021469116211
2007-12-14,69.19771575927734
2007-12-17,67.90139770507812
2007-12-18,68.68244171142578
2007-12-19,68.14004516601562
2007-12-20,68.02072143554688
2007-12-21,69.21939086914062
2007-12-24,69.74008178710938
2007-12-26,69.91908264160156
2007-12-27,69.87026977539062
2007-12-28,70.34756469726562
2007-12-31,70.19025421142578
2008-01-02,70.00043487548828
2008-01-03,69.91363525390625
2008-01-04,69.23567962646484
2008-01-07,69.32787322998047
2008-01-08,67.25595092773438
2008-01-09,68.40039825439453
2008-01-10,68.71498107910156
2008-01-11,67.48374938964844
2008-01-14,68.73125457763672
2008-01-15,65.99219512939453
2008-01-16,65.48236083984375
2008-01-17,62.607688903808594
2008-01-18,62.23888397216797
2008-01-22,60.61172103881836
2008-01-23,60.76360321044922
2008-01-24,63.18263626098633
2008-01-25,60.43815231323242
2008-01-28,62.314815521240234
2008-01-29,62.217185974121094
2008-01-30,62.135841369628906
2008-01-31,61.19750213623047
2008-02-01,62.835506439208984
2008-02-04,61.75615310668945
2008-02-05,58.360816955566406
2008-02-06,58.886932373046875
2008-02-07,60.26459503173828
2008-02-08,59.662540435791016
2008-02-11,59.57033157348633
2008-02-12,60.18865203857422
2008-02-13,61.38733673095703
2008-02-14,60.025943756103516
2008-02-15,59.808990478515625
