date,adjclose
2007-01-03,32.9896240234375
2007-01-04,32.741241455078125
2007-01-05,32.45027160644531
2007-01-08,32.279964447021484
2007-01-09,31.967689514160156
2007-01-10,31.918006896972656
2007-01-11,31.946407318115234
2007-01-12,32.06349563598633
2007-01-16,32.038665771484375
2007-01-17,32.07769775390625
2007-01-18,32.33317565917969
2007-01-19,32.74834060668945
2007-01-22,32.780269622802734
2007-01-23,32.90093231201172
2007-01-24,33.032222747802734
2007-01-25,32.63123321533203
2007-01-26,32.44673156738281
2007-01-29,32.54253387451172
2007-01-30,32.64896774291992
2007-01-31,32.58510971069336
2007-02-01,32.75899124145508
2007-02-02,32.82640838623047
2007-02-05,32.68802261352539
2007-02-06,32.79802703857422
2007-02-07,32.72350311279297
2007-02-08,31.857685089111328
2007-02-09,31.729949951171875
2007-02-12,31.726409912109375
2007-02-13,31.80447006225586
2007-02-14,32.03509521484375
2007-02-15,31.818649291992188
2007-02-16,31.772537231445312
2007-02-20,31.808002471923828
2007-02-21,31.708663940429688
2007-02-22,31.673175811767578
2007-02-23,31.492206573486328
2007-02-26,31.559627532958984
2007-02-27,30.647676467895508
2007-02-28,31.08413314819336
2007-03-01,30.83574676513672
2007-03-02,30.61219596862793
2007-03-05,30.484466552734375
2007-03-06,31.094768524169922
2007-03-07,31.030908584594727
2007-03-08,31.254470825195312
2007-03-09,31.293495178222656
2007-03-12,31.357349395751953
2007-03-13,30.693819046020508
2007-03-14,30.66541862487793
2007-03-15,30.544767379760742
2007-03-16,30.43478012084961
2007-03-19,30.68670082092285
2007-03-20,31.172842025756836
2007-03-21,31.86113929748535
2007-03-22,31.92997932434082
2007-03-23,32.016929626464844
2007-03-26,31.933605194091797
2007-03-27,31.64378547668457
2007-03-28,31.44454574584961
2007-03-29,31.705379486083984
2007-03-30,31.8104248046875
2007-04-02,31.879249572753906
2007-04-03,32.0567741394043
2007-04-04,32.23426818847656
2007-04-05,32.48786163330078
2007-04-09,32.52409744262695
2007-04-10,32.48424530029297
2007-04-11,32.45164108276367
2007-04-12,32.603790283203125
2007-04-13,33.255859375
2007-04-16,33.78115463256836
2007-04-17,33.491336822509766
2007-04-18,33.67970657348633
2007-04-19,33.502197265625
2007-04-20,33.83911895751953
2007-04-23,33.51307678222656
2007-04-24,33.494964599609375
2007-04-25,33.8499755859375
2007-04-26,33.592777252197266
2007-04-27,33.64712142944336
2007-04-30,33.458736419677734
2007-05-01,33.65797805786133
2007-05-02,33.92604064941406
2007-05-03,34.18325424194336
2007-05-04,34.13978576660156
2007-05-07,34.18325424194336
2007-05-08,34.00212860107422
2007-05-09,34.13255310058594
2007-05-10,33.69420623779297
2007-05-11,34.49481201171875
2007-05-14,34.13978576660156
2007-05-15,34.10718536376953
2007-05-16,34.06696701049805
2007-05-17,34.107181549072266
2007-05-18,34.03407669067383
2007-05-21,33.91343688964844
2007-05-22,33.81473159790039
2007-05-23,33.8951416015625
2007-05-24,33.822044372558594
2007-05-25,33.95365905761719
2007-05-29,33.968265533447266
2007-05-30,34.045040130615234
2007-05-31,34.012142181396484
2007-06-01,34.070621490478516
2007-06-04,34.194923400878906
2007-06-05,33.86591339111328
2007-06-06,33.83301544189453
2007-06-07,33.48573684692383
2007-06-08,33.82569885253906
2007-06-11,33.86225891113281
2007-06-12,33.57343673706055
2007-06-13,33.78913879394531
2007-06-14,33.72698974609375
2007-06-15,33.83665466308594
2007-06-18,33.887840270996094
2007-06-19,33.94267654418945
2007-06-20,33.997520446777344
2007-06-21,34.143741607666016
2007-06-22,33.73432159423828
2007-06-25,33.65388870239258
2007-06-26,33.61366653442383
2007-06-27,33.84396743774414
2007-06-28,33.668521881103516
2007-06-29,33.54785919189453
2007-07-02,33.74893569946289
2007-07-03,33.803768157958984
2007-07-05,33.65753173828125
2007-07-06,33.96461486816406
2007-07-09,33.91343688964844
2007-07-10,33.555179595947266
2007-07-11,33.847625732421875
2007-07-12,34.289955139160156
2007-07-13,34.052345275878906
2007-07-16,34.11083221435547
2007-07-17,34.22417068481445
2007-07-18,34.23512268066406
2007-07-19,34.242454528808594
2007-07-20,33.69409942626953
2007-07-23,33.982887268066406
2007-07-24,33.22251892089844
2007-07-25,33.430885314941406
2007-07-26,32.8642578125
2007-07-27,32.5169563293457
2007-07-30,33.756248474121094
2007-07-31,34.05601119995117
2007-08-01,33.990211486816406
2007-08-02,34.08891296386719
2007-08-03,33.419918060302734
2007-08-06,33.975582122802734
2007-08-07,33.990211486816406
2007-08-08,34.081600189208984
2007-08-09,33.387020111083984
2007-08-10,32.96660614013672
2007-08-13,32.820404052734375
2007-08-14,32.60837173461914
2007-08-15,32.176544189453125
2007-08-16,32.324180603027344
2007-08-17,33.20996856689453
2007-08-20,33.003299713134766
2007-08-21,32.88517761230469
2007-08-22,33.49415969848633
2007-08-23,33.26902770996094
2007-08-24,33.65655517578125
2007-08-27,33.37235641479492
2007-08-28,32.56407165527344
2007-08-29,33.18413162231445
2007-08-30,32.88147735595703
2007-08-31,33.33177947998047
2007-09-04,33.42771530151367
2007-09-05,33.10295104980469
2007-09-06,33.20996856689453
2007-09-07,32.85565948486328
2007-09-10,32.75600051879883
2007-09-11,33.27641296386719
2007-09-12,33.05864334106445
2007-09-13,33.39081573486328
2007-09-14,33.18413162231445
2007-09-17,32.77813720703125
2007-09-18,33.69715881347656
2007-09-19,33.94076919555664
2007-09-20,33.82634353637695
2007-09-21,34.162200927734375
2007-09-24,33.86325454711914
2007-09-25,34.06254196166992
2007-09-26,34.11790466308594
2007-09-27,34.3061408996582
2007-09-28,34.17697525024414
2007-10-01,34.43900680541992
2007-10-02,34.623573303222656
2007-10-03,35.17719268798828
2007-10-04,35.996551513671875
2007-10-05,36.43204116821289
2007-10-08,35.67544174194336
2007-10-09,35.800926208496094
2007-10-10,35.62007522583008
2007-10-11,35.84522247314453
2007-10-12,35.75294876098633
2007-10-15,36.07773208618164
2007-10-16,35.34326171875
2007-10-17,36.20692443847656
2007-10-18,35.723419189453125
2007-10-19,34.65678024291992
2007-10-22,34.82654571533203
2007-10-23,35.0110969543457
2007-10-24,34.7158317565918
2007-10-25,34.17697525024414
2007-10-26,35.37648391723633
2007-10-29,35.83045959472656
2007-10-30,35.96333312988281
2007-10-31,36.731014251708984
2007-11-01,35.25468063354492
2007-11-02,34.9631233215332
2007-11-05,34.40949249267578
2007-11-06,34.804405212402344
2007-11-07,33.527374267578125
2007-11-08,33.21365737915039
2007-11-09,32.45335388183594
2007-11-12,31.814847946166992
2007-11-13,32.76707458496094
2007-11-14,32.79290771484375
2007-11-15,32.20976638793945
2007-11-16,32.224517822265625
2007-11-19,31.32026481628418
2007-11-20,31.66699981689453
2007-11-21,30.80206298828125
2007-11-23,31.59242057800293
2007-11-26,30.77224349975586
2007-11-27,30.947458267211914
2007-11-28,31.566335678100586
2007-11-29,31.200973510742188
2007-11-30,31.87578010559082
2007-12-03,31.432119369506836
2007-12-04,30.9437313079834
2007-12-05,31.38737678527832
2007-12-06,32.1628532409668
2007-12-07,32.40517807006836
2007-12-10,32.60649108886719
2007-12-11,31.77138328552246
2007-12-12,32.28586196899414
2007-12-13,31.905603408813477
2007-12-14,31.43583869934082
2007-12-17,30.839345932006836
2007-12-18,31.16741371154785
2007-12-19,31.066753387451172
2007-12-20,31.05557632446289
2007-12-21,31.55514907836914
2007-12-24,31.7639217376709
2007-12-26,31.67817497253418
2007-12-27,31.342634201049805
2007-12-28,31.27553367614746
2007-12-31,31.208423614501953
2008-01-02,30.734966278076172
2008-01-03,30.727493286132812
2008-01-04,30.291309356689453
2008-01-07,30.630563735961914
2008-01-08,30.048982620239258
2008-01-09,30.123538970947266
2008-01-10,30.11980628967285
2008-01-11,29.66497230529785
2008-01-14,29.59786605834961
2008-01-15,28.296737670898438
2008-01-16,27.759862899780273
2008-01-17,27.51382064819336
2008-01-18,27.785968780517578
2008-01-22,27.256568908691406
2008-01-23,28.565170288085938
2008-01-24,28.73665428161621
2008-01-25,28.222169876098633
2008-01-28,28.169981002807617
2008-01-29,28.50177574157715
2008-01-30,28.084238052368164
2008-01-31,28.07676887512207
2008-02-01,28.770221710205078
2008-02-04,28.475685119628906
2008-02-05,27.603300094604492
2008-02-06,26.85765838623047
2008-02-07,26.749547958374023
2008-02-08,26.633975982666016
2008-02-11,26.041202545166016
2008-02-12,27.10746192932129
2008-02-13,27.510095596313477
2008-02-14,27.252845764160156
2008-02-15,26.9471435546875
2008-02-19,27.428077697753906
2008-02-20,27.3199520111084
2008-02-21,27.256568908691406
2008-02-22,28.04696273803711
2008-02-25,28.52043342590332
2008-02-26,29.47855567932129
2008-02-27,29.422637939453125
2008-02-28,28.870864868164062
2008-02-29,28.054412841796875
2008-03-03,29.404003143310547
2008-03-04,28.691932678222656
2008-03-05,29.113208770751953
2008-03-06,28.524158477783203
2008-03-07,28.412309646606445
2008-03-10,28.70684242248535
2008-03-11,30.04151725769043
2008-03-12,29.679885864257812
2008-03-13,29.6761531829834
2008-03-14,28.70684242248535
2008-03-17,28.378761291503906
2008-03-18,30.16453742980957
2008-03-19,29.825281143188477
2008-03-20,30.723291397094727
2008-03-24,31.262094497680664
2008-03-25,31.674795150756836
2008-03-26,31.1092472076416
2008-03-27,31.204774856567383
2008-03-28,31.01371955871582
2008-03-31,31.4493408203125
2008-04-01,32.80589294433594
2008-04-02,32.53841018676758
2008-04-03,32.630126953125
2008-04-04,32.38554763793945
2008-04-07,32.41230392456055
2008-04-08,32.13716125488281
2008-04-09,32.18303680419922
2008-04-10,32.30531311035156
2008-04-11,32.0760383605957
2008-04-14,31.823823928833008
2008-04-15,31.70918846130371
2008-04-16,32.12952423095703
2008-04-17,32.30913543701172
2008-04-18,32.423763275146484
2008-04-21,32.25945281982422
2008-04-22,32.232688903808594
2008-04-23,32.11424255371094
2008-04-24,32.400840759277344
2008-04-25,32.77915573120117
2008-04-28,32.80589294433594
2008-04-29,32.76769256591797
2008-04-30,33.165103912353516
2008-05-01,33.45552062988281
2008-05-02,33.50139236450195
2008-05-05,33.30265808105469
2008-05-06,33.344703674316406
2008-05-07,32.71418380737305
2008-05-08,32.88615036010742
2008-05-09,32.12570571899414
2008-05-12,33.123069763183594
2008-05-13,33.252986907958984
2008-05-14,33.02371597290039
2008-05-15,33.26827621459961
2008-05-16,33.29121398925781
2008-05-19,33.19948196411133
2008-05-20,32.90143585205078
2008-05-21,32.39554977416992
2008-05-22,32.6851921081543
2008-05-23,32.47663879394531
2008-05-27,32.495967864990234
2008-05-28,32.43032455444336
2008-05-29,32.47663879394531
2008-05-30,32.519134521484375
2008-06-02,32.314456939697266
2008-06-03,32.20633316040039
2008-06-04,32.229496002197266
2008-06-05,32.634971618652344
2008-06-06,31.80472183227539
2008-06-09,31.715896606445312
2008-06-10,31.580745697021484
2008-06-11,30.89336395263672
2008-06-12,31.05554962158203
2008-06-13,31.063278198242188
2008-06-16,31.294981002807617
2008-06-17,31.18299674987793
2008-06-18,31.016935348510742
2008-06-19,30.93196678161621
2008-06-20,30.4956111907959
2008-06-23,30.52265167236328
2008-06-24,30.53036117553711
2008-06-25,30.7388858795166
2008-06-26,30.097869873046875
2008-06-27,29.561086654663086
2008-06-30,29.619009017944336
2008-07-01,29.22899055480957
2008-07-02,28.993431091308594
2008-07-03,29.33324432373047
2008-07-07,29.066797256469727
2008-07-08,29.33324432373047
2008-07-09,29.11312484741211
2008-07-10,29.21739959716797
2008-07-11,28.410308837890625
2008-07-14,28.27901840209961
2008-07-15,27.77699851989746
2008-07-16,29.024322509765625
2008-07-17,29.835254669189453
2008-07-18,30.487890243530273
2008-07-21,31.202301025390625
2008-07-22,31.78154945373535
2008-07-23,32.318328857421875
2008-07-24,31.565296173095703
2008-07-25,31.723628997802734
2008-07-28,31.433996200561523
2008-07-29,31.78925895690918
2008-07-30,32.44575500488281
2008-07-31,31.862632751464844
2008-08-01,32.05185317993164
2008-08-04,31.457164764404297
2008-08-05,32.43803787231445
2008-08-06,32.01325225830078
2008-08-07,31.623207092285156
2008-08-08,31.858789443969727
2008-08-11,31.93215560913086
2008-08-12,31.61163330078125
2008-08-13,31.04782485961914
2008-08-14,31.08258819580078
2008-08-15,30.870197296142578
2008-08-18,30.626903533935547
2008-08-19,29.846858978271484
2008-08-20,30.229753494262695
2008-08-21,29.764799118041992
2008-08-22,29.944522857666016
2008-08-25,30.065649032592773
2008-08-26,30.1125431060791
2008-08-27,30.346969604492188
2008-08-28,30.74159812927246
2008-08-29,30.75331687927246
2008-09-02,30.6634464263916
2008-09-03,30.69860076904297
2008-09-04,29.690567016601562
2008-09-05,29.65540313720703
2008-09-08,30.909597396850586
2008-09-09,30.58140754699707
2008-09-10,30.94085693359375
2008-09-11,30.6400146484375
2008-09-12,30.800199508666992
2008-09-15,29.6241397857666
2008-09-16,29.87029457092285
2008-09-17,28.471538543701172
2008-09-18,31.069791793823242
2008-09-19,31.941089630126953
2008-09-22,31.05417823791504
2008-09-23,31.128393173217773
2008-09-24,31.179203033447266
2008-09-25,31.878564834594727
2008-09-26,31.843408584594727
2008-09-29,30.397768020629883
2008-09-30,31.581632614135742
2008-10-01,32.245845794677734
2008-10-02,31.265155792236328
2008-10-03,31.792619705200195
2008-10-06,30.589214324951172
2008-10-07,30.589214324951172
2008-10-08,29.69838523864746
2008-10-09,27.549442291259766
2008-10-10,26.760194778442383
2008-10-13,29.01071548461914
2008-10-14,29.452232360839844
2008-10-15,27.34627342224121
2008-10-16,26.971179962158203
2008-10-17,27.0297908782959
2008-10-20,28.229270935058594
2008-10-21,26.893030166625977
2008-10-22,25.420032501220703
2008-10-23,25.08401107788086
2008-10-24,21.493330001831055
2008-10-27,20.317272186279297
2008-10-28,22.23178482055664
2008-10-29,22.829578399658203
2008-10-30,23.9314022064209
2008-10-31,23.052295684814453
2008-11-03,23.779022216796875
2008-11-04,24.59952735900879
2008-11-05,23.466455459594727
2008-11-06,22.415416717529297
2008-11-07,23.189037322998047
2008-11-10,22.208343505859375
2008-11-11,20.911163330078125
2008-11-12,20.160985946655273
2008-11-13,21.07135009765625
2008-11-14,20.55170440673828
2008-11-17,20.438392639160156
2008-11-18,20.504812240600586
2008-11-19,18.92263412475586
2008-11-20,18.199111938476562
2008-11-21,18.62845802307129
2008-11-24,20.135108947753906
2008-11-25,20.85465431213379
2008-11-26,21.792829513549805
2008-11-28,21.613935470581055
