date,adjclose
2007-01-03,8.782471656799316
2007-01-04,8.705094337463379
2007-01-05,8.859848022460938
2007-01-08,8.859848022460938
2007-01-09,8.743779182434082
2007-01-10,8.4729585647583
2007-01-11,8.51164722442627
2007-01-12,8.589027404785156
2007-01-15,8.550334930419922
2007-01-16,8.589027404785156
2007-01-17,8.589027404785156
2007-01-18,8.51164722442627
2007-01-19,8.550334930419922
2007-01-22,8.782471656799316
2007-01-23,8.859848022460938
2007-01-24,8.782471656799316
2007-01-25,8.666401863098145
2007-01-26,8.51164722442627
2007-01-29,8.550334930419922
2007-01-30,8.51164722442627
2007-01-31,8.51164722442627
2007-02-01,8.666401863098145
2007-02-02,8.859848022460938
2007-02-05,8.859848022460938
2007-02-06,8.859848022460938
2007-02-07,8.937230110168457
2007-02-08,8.782471656799316
2007-02-09,8.859848022460938
2007-02-12,8.782471656799316
2007-02-13,8.666401863098145
2007-02-14,8.705094337463379
2007-02-15,8.859848022460938
2007-02-16,8.898539543151855
2007-02-21,9.091984748840332
2007-02-22,9.053295135498047
2007-02-23,8.97591781616211
2007-02-26,8.898539543151855
2007-02-27,8.705094337463379
2007-02-28,8.318198204040527
2007-03-01,8.124753952026367
2007-03-02,8.086063385009766
2007-03-05,7.776549816131592
2007-03-06,7.931304454803467
2007-03-07,8.008687019348145
2007-03-08,8.163443565368652
2007-03-09,8.124753952026367
2007-03-12,8.318198204040527
2007-03-13,8.279513359069824
2007-03-14,7.969996452331543
2007-03-15,8.047375679016113
2007-03-16,8.047375679016113
2007-03-19,8.086063385009766
2007-03-20,8.124753952026367
2007-03-21,8.356889724731445
2007-03-22,8.550334930419922
2007-03-23,8.589027404785156
2007-03-26,8.4729585647583
2007-03-27,8.356889724731445
2007-03-28,8.124753952026367
2007-03-29,8.279513359069824
2007-03-30,8.279513359069824
2007-04-02,8.240822792053223
2007-04-03,8.4729585647583
2007-04-04,8.705094337463379
2007-04-05,8.627715110778809
2007-04-09,8.705094337463379
2007-04-10,8.92027473449707
2007-04-11,8.881150245666504
2007-04-12,8.685534477233887
2007-04-13,8.72465705871582
2007-04-16,8.685534477233887
2007-04-17,8.72465705871582
2007-04-18,8.72465705871582
2007-04-19,8.450784683227539
2007-04-20,8.568160057067871
2007-04-23,8.489910125732422
2007-04-24,8.450784683227539
2007-04-25,8.372541427612305
2007-04-26,8.450784683227539
2007-04-27,8.489910125732422
2007-04-30,8.333415031433105
2007-05-02,8.489910125732422
2007-05-03,8.685534477233887
2007-05-04,8.92027473449707
2007-05-07,9.194143295288086
2007-05-08,9.155016899108887
2007-05-09,9.194143295288086
2007-05-10,9.233268737792969
2007-05-11,9.194143295288086
2007-05-14,9.272393226623535
2007-05-15,9.272393226623535
2007-05-16,9.430218696594238
2007-05-17,9.469676971435547
2007-05-18,9.390762329101562
2007-05-21,9.390762329101562
2007-05-22,9.706417083740234
2007-05-23,9.824788093566895
2007-05-24,9.666962623596191
2007-05-25,9.430218696594238
2007-05-28,9.430218696594238
2007-05-29,9.390762329101562
2007-05-30,9.430218696594238
2007-06-01,9.548589706420898
2007-06-04,9.548589706420898
2007-06-05,9.509136199951172
2007-06-06,9.469676971435547
2007-06-07,9.390762329101562
2007-06-08,9.154020309448242
2007-06-11,9.193475723266602
2007-06-12,9.311849594116211
2007-06-13,9.193475723266602
2007-06-14,9.311849594116211
2007-06-15,9.430218696594238
2007-06-18,9.588048934936523
2007-06-19,9.509136199951172
2007-06-20,9.390762329101562
2007-06-21,9.430218696594238
2007-06-22,9.35130786895752
2007-06-25,9.232931137084961
2007-06-26,9.114564895629883
2007-06-27,8.996193885803223
2007-06-28,9.075103759765625
2007-06-29,8.996193885803223
2007-07-02,9.075103759765625
2007-07-03,9.075103759765625
2007-07-04,8.956732749938965
2007-07-05,8.917277336120605
2007-07-06,9.035649299621582
2007-07-09,9.311849594116211
2007-07-10,9.390762329101562
2007-07-11,9.272390365600586
2007-07-12,9.311849594116211
2007-07-13,9.430218696594238
2007-07-16,9.430218696594238
2007-07-17,9.311849594116211
2007-07-18,9.232931137084961
