date,adjclose
2007-01-03,13.20649528503418
2007-01-04,13.178982734680176
2007-01-05,13.261523246765137
2007-01-08,13.334893226623535
2007-01-09,13.573343276977539
2007-01-10,13.472460746765137
2007-01-11,13.371576309204102
2007-01-12,13.747594833374023
2007-01-16,13.756766319274902
2007-01-17,13.665055274963379
2007-01-18,13.59168529510498
2007-01-19,13.60085678100586
2007-01-22,13.848480224609375
2007-01-23,13.775110244750977
2007-01-24,13.747594833374023
2007-01-25,13.610027313232422
2007-01-26,13.527486801147461
2007-01-29,13.380748748779297
2007-01-30,13.307378768920898
2007-01-31,13.334893226623535
2007-02-01,13.224839210510254
2007-02-02,12.986388206481934
2007-02-05,12.867161750793457
2007-02-06,12.747937202453613
2007-02-07,12.784622192382812
2007-02-08,12.647054672241211
2007-02-09,13.123956680297852
2007-02-12,13.041415214538574
2007-02-13,13.20649528503418
2007-02-14,13.325721740722656
2007-02-15,13.344063758850098
2007-02-16,13.472460746765137
2007-02-20,13.426605224609375
2007-02-21,13.499974250793457
2007-02-22,13.472460746765137
2007-02-23,13.252351760864258
2007-02-26,13.151468276977539
2007-02-27,12.848820686340332
2007-02-28,12.857991218566895
2007-03-01,12.830476760864258
2007-03-02,12.784622192382812
2007-03-05,12.656225204467773
2007-03-06,12.702081680297852
2007-03-07,12.683738708496094
2007-03-08,12.793792724609375
2007-03-09,12.757108688354492
2007-03-12,12.702081680297852
2007-03-13,12.564513206481934
2007-03-14,12.243521690368652
2007-03-15,12.14263916015625
2007-03-16,12.188495635986328
2007-03-19,11.931702613830566
2007-03-20,11.794135093688965
2007-03-21,12.060098648071289
2007-03-22,12.188495635986328
2007-03-23,12.335233688354492
2007-03-26,12.179323196411133
2007-03-27,12.179323196411133
2007-03-28,11.739107131958008
2007-03-29,11.748279571533203
2007-03-30,11.885847091674805
2007-04-02,11.812477111816406
2007-04-03,11.986729621887207
2007-04-04,12.160982131958008
2007-04-05,12.124297142028809
2007-04-09,12.069270133972168
2007-04-10,12.151810646057129
2007-04-11,12.041755676269531
2007-04-12,12.07844066619873
2007-04-13,11.895017623901367
2007-04-16,11.931702613830566
2007-04-17,11.720765113830566
2007-04-18,11.748279571533203
2007-04-19,11.702424049377441
2007-04-20,11.601539611816406
2007-04-23,11.289719581604004
2007-04-24,11.234692573547363
2007-04-25,11.188837051391602
2007-04-26,11.014585494995117
2007-04-27,11.179665565490723
2007-04-30,11.152152061462402
2007-05-01,11.051268577575684
2007-05-02,11.363089561462402
2007-05-03,11.289719581604004
2007-05-04,11.335575103759766
2007-05-07,11.583197593688965
2007-05-08,11.803305625915527
2007-05-09,12.014243125915527
2007-05-10,11.69325065612793
2007-05-11,11.977558135986328
2007-05-14,11.940874099731445
2007-05-15,11.849162101745605
2007-05-16,11.702424049377441
2007-05-17,11.408944129943848
2007-05-18,11.564855575561523
2007-05-21,11.711594581604004
2007-05-22,12.619540214538574
